Locus_tag,SMM_1_hyb25347102,SMM_2_hyb25346902,SMM_3_hyb25346702,Salt_1_hyb25345102,Salt_2_hyb25344802,Salt_3_hyb25347202
BSU25990,6.9856,6.8508,6.6764,6.9448,6.8666,6.9211
BSU26000,7.1017,6.9393,6.8828,7.0319,7.0204,7.0031
BSU26010,7.1354,6.8608,6.803999999999999,7.188,7.0418,7.143
BSU26020,7.0917,6.8886,6.8376,7.1578,7.0883,7.1499
BSU26030,7.351,7.2018,7.1154,7.6695,7.632999999999999,7.7111
BSU26039,7.1175,6.9101,6.7749,7.1061,6.8922,6.9446
BSU26040,7.0749,6.8624,6.7672,6.9629,6.8921,6.9729
BSU26050,12.6845,12.7101,12.3051,12.524000000000001,12.4371,12.3262
new_2678362_2678577_c,13.5655,13.8534,13.7347,13.239,13.2382,13.0558
new_2678579_2679086_c,10.9112,10.9168,11.0284,11.443,10.7916,10.7195
new_2678724_2678943,11.6328,11.9321,11.4807,11.6042,11.4664,11.2587
new_2679011_2679382,9.6223,9.4755,10.0011,9.6392,9.7257,9.7486
BSU26060,7.2153,7.1909,7.1014,9.7531,10.1138,9.915
BSU26075,7.1121,6.8712,6.8083,7.273,7.2204,7.3342
BSU26089,7.2591,6.9014,6.765,7.0583,6.9295,7.028
BSU26090,7.3115,7.1478,7.0176,7.1097,6.9749,7.056
BSU26100,7.3208,7.0717,7.0066,7.1338,6.9957,7.0271
BSU26110,7.4042,7.2003,7.193,7.1636,7.0453,7.1121
BSU26120,8.952,8.8817,9.1343,7.7656,7.7936,7.7413
BSU26130,7.4422,7.4549,7.5175,7.3964,7.5491,7.3989
BSU26140,7.3792,7.1527,7.1272,7.1558,7.1315,7.0471
BSU26150,7.7983,7.8085,7.7692,7.5187,7.3684,7.5002
BSU26160,11.7025,11.7223,11.8218,10.4241,10.1907,10.4947
BSU26170,7.8779,7.7534,7.6675,8.0682,7.9003,8.1285
BSU26180,7.8206,7.5915,7.65,7.9461,7.8274,8.0788
BSU26190,7.6943,7.3907,7.377999999999999,7.5878,7.5648,7.5687
BSU26200,9.301,9.2531,9.226,7.9138,7.812,7.7972
BSU26210,12.5125,12.503,12.4556,9.5908,9.5119,9.6107
BSU26220,7.188,6.9923,6.8687,7.277,7.1363,7.1646
new_2691497_2692644_c,9.4429,9.7197,9.3242,9.7807,9.3733,9.0205
BSU26230,14.1204,14.1783,14.274000000000001,14.0381,13.9866,14.2084
new_2692608_2692913,11.8095,11.9402,11.8437,12.5394,12.6017,12.5648
BSU26240,7.6818,7.5539,7.4576,7.7276,7.5254,7.5973
new_2692852_2692932_c,7.5107,7.0965,6.9724,7.4087,7.4094,7.5271
BSU26250,7.1556,6.9685,6.8477,7.1995,7.0789,7.1803
BSU26259,7.3218,6.9752,6.8911,7.1923,7.0871,7.2534
BSU26260,7.1813,6.9705,6.8845,7.1199,7.0282,7.0717
BSU26270,7.1114,6.926,6.8179,7.0704,6.9737,7.0309
BSU26280,7.1588,6.9278,6.8635,7.0945,6.9535,7.0548
BSU26290,7.1041,6.8726,6.7978,7.0808,6.9632,6.9955
BSU26300,7.0668,6.857,6.6797,7.0149,6.8588,6.885
BSU26310,6.9686,6.7552,6.672000000000001,6.9526,6.7703,6.841
BSU26320,6.9234,6.7014,6.6251,6.8165,6.7873,6.7714
BSU26330,7.1302,6.8281,6.8384,7.0358,6.9794,6.9411
BSU26340,7.2093,7.0264,6.9076,7.167000000000001,7.1172,7.0644
BSU26350,11.8412,11.8138,11.9968,10.606,10.5215,10.6084
new_2699244_2699382,11.9952,12.3149,12.277000000000001,10.6931,11.0832,11.1104
BSU26360,8.9602,9.2125,8.9277,9.0546,9.0582,9.001
BSU26370,8.4258,8.2314,8.2146,8.2832,8.3643,8.2999
BSU26380,8.6859,8.6565,8.7184,9.2946,9.1936,9.3357
BSU26390,8.9266,8.8288,9.0595,9.2281,9.2078,9.1983
new_2701783_2703117,7.5051,7.3772,7.3069,7.9237,7.87,7.8665
BSU26400,9.713,9.937000000000001,9.8412,10.4035,9.8837,10.3855
BSU26410,8.8904,8.7165,8.9187,9.032,9.1314,9.1886
BSU26420,8.9144,8.7313,8.8151,9.0415,9.0206,9.2134
BSU26430,8.8916,8.5489,8.6972,8.732000000000001,8.571,8.7758
BSU26440,8.587,8.3826,8.464,8.287,8.2185,8.5337
new_2706711_2707758_c,8.0422,8.0666,7.9374,7.9482,7.9134,7.8698
BSU26450,9.3274,9.2523,9.2988,8.9473,8.8332,9.1341
new_2707685_2707807,9.1006,9.2139,9.0341,8.6929,8.7264,8.8393
new_2707760_2708174_c,12.3687,12.577,12.4442,11.8942,11.7525,12.1499
BSU26470,12.0459,11.8592,12.0224,11.4751,11.3691,11.6078
new_2708700_2708787_c,12.4817,12.6311,12.5688,11.982999999999999,12.0812,12.3572
new_2708789_2708942_c,11.694,11.6927,11.5712,10.152999999999999,10.2274,10.6926
BSU26480,11.1244,11.1464,11.222000000000001,9.7873,9.8392,9.952
new_2709471_2710001_c,7.5092,7.3062,7.1771,7.4535,7.4729,7.318
BSU26490,7.2379,7.0814,7.0141,7.1715,7.2095,7.1858
BSU26500,7.6155,7.474,7.4371,7.8369,7.8184,7.792000000000001
BSU26510,7.4582,7.2907,7.2018,7.632000000000001,7.6289,7.6857
new_2712243_2712576_c,7.4435,7.2198,7.1239,7.2804,7.1986,7.3124
BSU26530,7.4572,7.2969,7.206,7.4432,7.343,7.4577
new_2713135_2713319_c,7.5508,7.5679,7.3607,7.2973,7.2861,7.3619
BSU26540,7.4542,7.1514,7.2291,7.1674,7.0581,7.1081
new_2713803_2713911_c,7.8292,7.3641,7.4,7.2098,7.2379,7.3817
BSU26550,12.2022,12.273,12.0099,12.0008,11.8946,11.8188
new_2714141_2714230_c,12.2212,12.2453,12.0379,12.0058,11.9161,11.8533
BSU26558,9.5307,9.4265,9.6403,8.7979,8.7987,8.7664
BSU26559,8.4699,8.2662,8.2012,8.1942,8.2722,8.1589
new_2714806_2714932_c,9.4182,9.3254,9.3719,9.6235,9.4413,9.4561
BSU26560,10.1058,10.1152,10.0742,10.1022,10.1512,10.1341
new_2715533_2715718_c,8.8181,8.7244,8.7951,9.455,9.2267,9.2563
BSU26570,8.6154,8.6254,8.76,9.2876,9.1808,9.1525
BSU26580,9.0311,8.907,8.7729,9.5483,9.3353,9.4852
new_2716885_2718889_c,7.6108,7.5626,7.4478,9.54,9.2548,9.3085
BSU26590,7.6124,7.3844,7.4147,7.4083,7.2913,7.3361
BSU26600,7.899,7.7592,7.8192,7.6286,7.4784,7.4495
BSU26610,10.7315,10.7301,10.7626,14.4795,14.3115,14.3812
new_2720264_2720343_c,11.5194,11.9878,11.6161,15.2701,15.0816,15.3963
BSU26619,8.0241,7.8319,7.8775,8.1918,8.3068,8.201
BSU26620,7.8489,7.6997,7.6525,7.8995,7.9466,7.8182
BSU26630,9.892000000000001,9.7637,9.7154,10.0041,9.9774,10.0376
new_2722645_2722745,9.6316,9.5507,9.6294,9.7274,9.8183,9.8052
BSU26640,9.8825,9.8654,10.0805,8.0558,7.9586,8.0683
new_2723805_2723891_c,9.7297,9.6292,9.7356,7.9326,7.8153,7.9626
BSU26650,10.1639,9.9363,10.1552,8.044,7.9846,8.1221
new_2724871_2724954_c,11.0163,10.8462,11.2367,8.5875,8.0212,7.4473
BSU26660,8.5272,8.3353,8.3276,8.5164,8.3014,8.3788
BSU26670,9.347999999999999,9.2396,9.3141,9.3488,9.277000000000001,9.4185
BSU26680,9.3474,9.2027,9.2587,8.6698,8.7343,8.7515
BSU26690,9.8657,9.8102,9.9694,9.0085,8.9718,9.1221
BSU26700,9.8357,9.9036,9.8786,8.9305,8.7487,9.1334
BSU26710,10.0851,9.8177,9.8506,9.0188,8.8606,9.1865
BSU26720,10.3187,10.3894,10.3357,9.5219,9.4444,9.4682
BSU26730,9.6314,9.4255,9.4222,8.56,8.4783,8.6314
new_2730921_2731106_c,7.9624,8.0179,7.9743,7.7463,7.3956,7.7602
BSU26740,8.7457,8.7832,8.9072,8.0563,8.0138,7.9701
BSU26748,8.9807,8.8178,8.9458,8.1451,8.0722,7.9752
BSU26749,8.9604,8.8368,8.8883,8.1175,8.0411,7.8467
BSU26750,8.6665,8.5187,8.4676,8.0772,7.9009,7.7873
BSU26760,11.8252,11.8465,11.735,10.9173,10.6389,10.7994
BSU26770,11.1202,11.0192,11.1478,8.5662,8.3753,8.5747
new_2734144_2734373_c,11.3645,11.2187,11.3737,8.7888,8.6378,8.789
BSU26780,11.5431,11.5624,11.6027,10.9547,10.9132,10.7407
new_2735457_2735681_c,11.2011,11.3078,11.1828,11.1071,11.1956,11.3588
BSU26790,11.1243,11.0541,11.2154,10.6592,10.5131,10.7453
new_2736537_2736639_c,11.7896,11.6741,11.7691,12.0599,11.0247,11.0316
new_2736849_2736914,11.7602,11.6619,11.3683,10.7331,10.0729,10.9532
BSU26800,10.5366,10.5749,10.5698,9.9141,9.9366,9.9516
BSU26810,10.1444,9.9758,10.2206,9.7863,9.8163,9.808
BSU26820,13.0122,13.1109,12.883,13.5483,13.3348,13.5084
new_2740238_2740411,10.9108,10.6851,11.1605,11.5944,11.2321,11.7436
new_2740413_2740741,10.4999,10.5408,10.5109,11.0404,10.8885,11.0434
new_2740743_2740894,10.2484,10.2901,10.026,10.6279,10.7128,10.8682
new_2740896_2741093,7.8778,7.861000000000001,7.6798,8.4668,8.3117,8.3815
new_2741085_2741356_c,7.8786,7.9124,7.9318,8.3675,8.3177,8.2857
BSU26830,7.8373,7.6276,7.5899,8.1174,7.9761,8.1572
BSU26840,8.7803,8.5541,8.6364,9.1184,8.9778,9.0794
BSU26850,7.9283,7.7134,7.6729,7.7573,7.7259,7.8558
BSU26860,10.017000000000001,9.8891,9.9447,8.4053,8.2475,8.3545
new_2745480_2745593_c,11.3707,11.7601,11.8342,9.5089,9.1547,9.2272
BSU26870,10.7328,10.6712,10.7135,8.8356,8.6386,8.5992
BSU26880,7.4022,7.1927,7.194,7.3485,7.2475,7.3845
BSU26890,11.0524,11.0543,10.9937,10.1397,9.9848,10.1443
new_2749037_2749259,11.9464,12.1111,12.0207,11.5584,11.4077,11.2004
BSU26900,11.8247,11.8923,11.7923,11.3931,11.0637,11.0276
BSU26910,9.0761,8.977,9.1123,8.6256,8.5411,8.5873
new_2750810_2750882_c,10.464,10.4854,10.5412,9.6478,9.943,9.9195
BSU26920,10.4162,10.3206,10.4091,9.6056,9.6651,9.7224
BSU26930,10.415,10.2195,10.3777,9.5038,9.7103,9.571
new_2752064_2752166_c,9.4668,9.6375,9.7405,9.1114,8.9774,9.1856
BSU26940,9.7643,9.606,9.641,9.1013,9.0259,9.1997
BSU26950,7.3297,7.2557,7.4058,8.5059,8.4585,8.3993
BSU26960,7.2006,7.0766,7.125,8.0042,8.0147,7.9995
BSU26970,7.3894,7.175,7.4161,8.3487,8.4125,8.3667
BSU26980,7.4046,7.2039,7.364,8.3114,8.4082,8.32
BSU26990,7.4187,7.2403,7.4948,8.3482,8.4003,8.3237
BSU27000,8.6788,8.5754,8.6219,8.9613,8.8606,8.8407
new_2755836_2755986,7.343,7.142,7.0535,7.7131,7.7205,7.7869
BSU27009,7.2612,7.1324,6.9834,7.6938,7.6712,7.7878
new_2756227_2756311,9.1327,9.2521,9.4428,8.9354,8.6301,8.9904
BSU27010,8.4436,8.4083,8.4884,8.5971,8.5093,8.6328
BSU27020,11.4358,11.4002,11.3944,13.422,13.2618,13.2869
new_2758015_2759120,7.5853,7.4622,7.4859,9.0202,8.6893,8.8253
BSU27030,7.6757,7.4951,7.5098,7.3737,7.2466,7.3812
new_2760077_2760232_c,9.0069,8.9793,9.1401,8.5836,8.5869,8.3552
BSU27040,9.0076,8.7822,8.8741,8.3468,8.3763,8.3267
BSU27050,8.9139,8.6558,8.7446,8.2003,8.0897,8.1073
BSU27060,9.3449,9.152000000000001,9.2941,8.33,8.2273,8.1434
BSU27070,9.3518,9.0753,9.3277,8.4009,8.1961,8.2126
BSU27080,9.3706,9.1997,9.2432,8.5634,8.3092,8.6638
BSU27090,9.3008,9.1288,9.2943,8.592,8.5841,8.7424
new_2767968_2768041_c,8.315,8.3226,8.2451,7.6555,7.5059,7.6770000000000005
BSU27100,9.9544,9.8487,9.8682,9.1039,8.972000000000001,8.9671
BSU27110,10.1353,10.0294,10.0449,10.2723,10.2372,10.3685
BSU27120,8.1998,8.0457,7.8142,7.9951,7.7004,8.0008
BSU27130,8.3039,8.1867,8.0473,8.1121,8.0204,8.2094
BSU27140,8.4517,8.3743,8.4702,8.1386,7.9663,8.1819
BSU27150,8.519,8.4124,8.3907,10.7803,10.7729,10.6011
new_2773647_2773762,8.5532,8.3617,8.5124,10.5498,11.0997,10.5575
new_2773764_2773889,11.1132,12.300999999999998,11.5716,11.943,11.5571,11.2139
BSU27160,10.7262,10.6648,9.9697,12.2893,11.9698,12.0633
BSU27170,11.071,10.793,10.2159,12.5593,12.2945,12.4635
BSU27180,11.317,11.222999999999999,10.8621,12.5269,12.5559,12.7114
new_2778420_2778505_c,11.5538,11.429,10.970999999999998,12.8008,12.9268,12.8853
new_2778574_2778790_c,10.3993,10.6292,10.6569,10.453,10.1299,10.243
new_2778792_2778922_c,10.8268,10.7358,10.8554,10.6416,10.7267,10.4954
BSU27190,11.3266,11.4897,11.6042,11.2393,11.2517,11.1378
new_2779073_2779163_c,11.2937,11.5111,11.6205,11.2304,11.289000000000001,11.165
new_2779165_2779384_c,12.1235,12.374,12.1309,11.5229,11.4146,11.3475
new_2779386_2779461_c,8.9233,8.9054,8.9411,9.3128,9.2598,9.3236
BSU27200,8.6629,8.573,8.6935,8.8828,8.933,9.0459
new_2780331_2780484_c,11.067,11.055,11.0718,12.2039,12.3821,12.0336
BSU27210,11.145,11.2707,11.0579,10.4753,10.1187,10.1186
new_2780894_2780990_c,11.1042,11.2033,10.8429,10.4999,9.9964,10.0494
new_2781002_2781208,11.0522,11.3922,10.8798,10.5105,10.4629,10.2564
BSU27220,8.605,8.4987,8.4906,8.2743,8.1424,8.3421
BSU27230,8.8719,8.9127,8.7491,8.5727,8.4583,8.6124
BSU27240,9.613999999999999,9.5846,9.5409,8.5858,8.3016,8.3599
new_2784919_2785000_c,8.7064,8.503,8.8446,8.1507,8.0499,8.3486
BSU27250,8.8283,8.7499,8.7933,8.3316,8.0617,8.213
BSU27260,9.4825,9.2855,9.3919,8.8172,8.7266,8.7177
new_2787066_2787129_c,12.7225,12.4857,12.626,11.7479,11.6005,11.8771
BSU27270,12.5967,12.5134,12.5973,11.7724,11.6525,11.8268
BSU27280,9.3273,9.3616,9.5484,8.9044,8.8538,8.8262
new_2788570_2788634,7.0175,6.8081,6.8296,6.9107,6.8495,6.9525
BSU27290,10.8911,10.8912,10.78,9.5474,9.2707,9.0436
BSU27300,12.58,12.4895,12.6259,12.6946,12.3611,12.5667
BSU27310,9.6232,9.4783,9.427999999999999,10.0893,9.998,10.1771
BSU27320,13.1535,13.2357,13.1605,13.1959,13.0971,13.0705
new_2791968_2792100_c,14.9796,14.8922,14.7684,15.1805,14.8835,14.7748
new_2792102_2792210_c,14.2879,14.1114,14.2597,13.4668,13.0149,13.343
BSU27330,12.9188,12.8544,12.8916,12.2443,12.1519,12.4458
BSU27340,12.7968,12.7978,12.8095,12.1893,12.0149,12.3624
BSU27350,12.1424,12.0321,12.0907,11.7042,11.7944,11.7761
BSU27360,12.2272,11.9926,12.1425,11.8326,11.4656,11.8599
new_2795736_2795840_c,13.2045,13.0403,12.7038,12.7254,12.5542,12.9122
BSU27370,11.2851,11.2004,11.2229,11.5166,11.4769,11.5796
BSU27380,13.2113,13.2949,13.3802,12.567,12.5005,12.5666
BSU27390,13.5632,13.5709,13.6043,12.7141,12.7957,12.705
BSU27400,13.0448,13.0079,12.8636,12.2276,11.9153,12.0532
new_2798008_2799197,7.2726,7.2984,6.9295,7.1043,7.0538,6.9414
new_2798090_2798150_c,13.061,12.972000000000001,12.9152,12.28,12.1291,11.9544
BSU27410,12.5215,12.4411,12.4524,11.3777,11.1962,11.3804
new_2800811_2800889_c,13.1287,12.9439,12.785,11.5039,11.1693,11.4701
BSU_misc_RNA_40,12.8396,12.8752,12.7973,11.4663,11.1467,11.3017
BSU27420,7.5359,7.4771,7.5491,7.172000000000001,7.1402,7.1632
new_2802122_2802357,7.4786,7.7509,7.9734,7.6264,8.0191,7.0354
BSU27430,7.3471,7.4975,7.6462,7.7418,7.9657,7.2377
BSU27440,7.3919,7.5096,7.7818,7.8883,8.1337,7.457999999999999
BSU27450,7.0651,6.955,7.04,7.2796,7.3634,7.053999999999999
BSU27460,7.086,7.0656,7.0969,7.3322,7.3435,7.146
BSU27468,8.1348,8.1468,8.497,8.1564,8.3561,7.6261
BSU27469,8.5649,8.4788,8.781,8.3736,8.5373,8.0771
BSU27470,8.2341,8.0427,8.4897,8.0406,8.0608,7.8277
BSU27480,10.7915,10.6279,10.7538,10.7599,10.5524,10.8195
new_2806566_2806915,7.3282,7.6297,7.1149,7.4621,7.2794,7.1775
BSU27490,11.0325,10.9203,10.9769,11.2057,10.8601,11.0676
BSU27500,12.2631,12.3235,12.4228,12.9244,12.7703,12.9144
BSU27510,12.41,12.2744,12.3103,12.8562,12.6876,12.8943
BSU27520,12.4612,12.423,12.4427,12.954,12.7242,12.85
new_2812134_2812231_c,12.5674,12.714,12.7011,13.1961,12.1616,13.4895
BSU27530,9.5707,9.7376,9.6981,9.8381,9.7978,9.7898
BSU27540,12.0584,11.9951,12.1606,12.0285,12.022,12.0433
BSU_misc_RNA_41,16.0208,16.4392,16.0998,16.4408,16.3903,15.935
BSU27550,13.357000000000001,13.4828,13.4535,11.8279,11.909,12.0844
BSU27560,13.623,13.6796,13.6551,12.046,11.9579,12.2234
BSU_misc_RNA_42,15.095999999999998,15.1303,15.0966,14.7322,14.4958,14.1942
new_2818161_2818445,10.380999999999998,10.2635,10.3478,10.4006,10.3086,10.5938
BSU27570,8.1605,8.1121,8.3316,8.1092,8.1241,7.9307
BSU27580,13.07,12.9795,13.0827,11.2451,11.024000000000001,11.2149
BSU27590,13.8837,13.7779,13.8503,13.5515,13.61,13.6877
BSU27600,13.4133,13.3962,13.4439,13.1197,13.0964,13.1754
new_2822771_2822861_c,10.9481,10.6806,11.0107,10.7463,10.7055,10.9357
BSU27610,12.8991,13.0774,13.0694,12.7999,12.7543,12.862
BSU27620,11.9051,11.7079,11.8621,11.7828,11.6102,11.9528
BSU27630,11.6206,11.5819,11.6235,12.7045,12.9311,12.6472
BSU27640,11.6716,11.440999999999999,11.6194,10.9258,10.7626,10.9927
new_2826743_2826818_c,12.1515,12.2328,11.9369,11.4668,11.14,11.5683
BSU27650,13.2686,13.2487,13.2805,12.5343,12.3654,12.6488
BSU27660,13.4859,13.5141,13.4601,12.8121,12.6319,12.8128
new_2829449_2829527_c,13.8054,13.9684,13.9544,13.2647,13.0068,13.1901
new_2829529_2830447_c,9.6809,9.6963,9.7127,9.1611,9.1231,9.1548
BSU27670,7.3372,7.3025,7.3872,7.2961,7.2919,7.1871
new_2831121_2831885,7.3515,7.2195,7.275,7.3541,7.3171,7.2453
BSU27680,7.6043,7.4444,7.7203,7.5916,7.6213,7.5835
BSU27690,8.0276,8.4549,8.6507,8.4628,8.6816,8.1395
BSU27700,13.794,14.0785,13.86,12.6584,12.4895,12.4707
BSU27710,11.8255,11.8739,11.7636,11.3827,11.3003,11.4866
BSU27720,12.1852,12.1549,12.2646,11.6853,11.7387,11.7675
BSU27729,11.9394,11.9535,11.9631,11.4918,11.5871,11.9372
BSU27730,11.6493,11.5356,11.6755,11.1318,11.0832,11.2942
BSU27740,11.8799,11.8543,11.9123,11.6019,11.505,11.6605
new_2836807_2836908_c,8.2378,8.2611,7.9903,10.4206,10.772,10.8576
BSU27750,8.3952,8.4004,8.4132,12.0042,12.4058,12.0834
BSU27760,8.8949,8.9412,9.0686,12.9048,13.1264,12.9856
BSU27770,10.3222,10.2828,10.3698,9.2414,9.0959,9.2426
BSU27785,10.2651,10.2252,10.2563,12.1688,12.2097,11.8707
new_2840432_2840765_c,6.9085,6.8394,6.6459,7.0343,6.8726,6.9858
new_2840767_2840964_c,7.2358,7.0932,7.039,7.4237,7.3115,7.2937
new_2841021_2841168,10.8408,10.4132,10.4888,9.1644,8.9803,9.2655
BSU27800,10.9003,10.5865,10.7031,9.2035,9.0702,9.3473
BSU27809,11.1994,10.8514,10.9346,9.4567,9.2263,9.4577
BSU27810,7.882000000000001,7.782,7.9287,7.5842,7.5409,7.4845
BSU27820,9.3621,9.2648,9.1852,10.7462,10.6148,10.7202
new_2843111_2843532,7.1051,6.9547,6.8185,7.3174,7.0917,7.0475
BSU27830,10.5686,10.3707,10.5061,9.022,9.0032,8.9176
new_2844574_2844638_c,10.5712,10.6945,10.7278,9.1422,9.0937,9.056000000000001
BSU27840,13.8826,13.8181,13.9882,12.2815,12.2183,12.1279
new_2845839_2845914_c,14.3889,14.273,14.2416,12.5832,12.5202,12.6348
BSU27850,14.1204,13.9606,14.0912,12.2222,12.1513,12.2531
BSU27860,14.3912,14.1471,14.1609,12.3252,12.1115,12.5842
BSU27870,14.3514,14.1799,14.216,12.3124,12.1158,12.3683
BSU27880,13.2712,13.0617,13.1356,12.5402,12.5121,12.4652
BSU27890,13.1731,13.1019,13.0572,12.3327,12.2317,12.2567
BSU27900,11.7647,11.8041,11.8134,11.2744,11.1725,11.3127
new_2851286_2851995,10.0746,10.1043,10.1111,9.7607,9.8455,9.9159
BSU27910,11.8784,11.8628,11.8891,11.3666,11.3269,11.4974
BSU27920,12.3305,12.4253,12.3378,12.3236,12.2648,12.4437
BSU27930,12.7626,12.7009,12.7747,12.6135,12.5976,12.8
new_2854560_2854625_c,12.93,12.9097,12.9615,12.9011,12.6548,12.9653
new_2854627_2854844_c,12.7174,12.8017,12.9558,12.6844,12.6781,12.8363
BSU27940,16.2173,16.2698,16.3895,16.1792,16.1158,15.9486
BSU27950,15.7632,16.1563,16.1792,15.883,15.5945,15.7328
BSU27960,16.0356,16.3052,16.1731,15.9988,16.111,15.9544
BSU27970,8.1531,8.1567,8.3944,8.1991,8.238999999999999,8.0646
BSU27980,8.1589,8.2656,8.3694,8.2504,8.2098,8.0747
BSU27990,13.4957,13.6393,13.6113,13.8366,13.7204,13.8364
BSU28000,13.981,14.1397,14.1867,14.3006,14.2545,14.3578
BSU28010,14.3696,14.4427,14.0981,14.4852,14.5259,14.8257
BSU28020,13.8937,13.9386,13.8591,14.1866,14.0605,14.2994
BSU28030,14.253,14.2336,14.0985,14.4509,14.3229,14.6055
BSU28040,12.9174,12.9643,12.7451,13.8666,13.6539,13.9495
BSU28050,13.2957,13.4292,13.1379,14.5459,14.314,14.4849
BSU28060,9.0905,9.4979,9.5062,8.1913,7.9774,7.8615
BSU28070,9.4175,9.9511,9.5032,9.0454,8.5634,8.7608
BSU28080,11.8958,11.8149,11.8086,10.8818,10.9053,11.0704
new_2866605_2866663_c,12.2266,12.3094,12.3919,11.3083,11.2609,11.4061
BSU28090,12.6571,12.6318,12.6718,11.4487,11.4492,11.6479
new_2869307_2869365_c,12.9878,13.0878,12.9044,12.1502,11.8807,11.9085
BSU_misc_RNA_44,13.7783,13.6409,13.6894,12.9128,12.6874,12.6906
new_2869631_2869739_c,7.1973,7.0956,7.1647,7.1367,7.2055,6.9539
BSU28100,8.3024,8.7783,9.1761,8.6226,8.9457,7.5617
BSU28110,9.1403,9.6882,10.2218,9.5324,10.0258,8.001
BSU28120,12.3907,12.4728,12.4915,12.4799,12.5585,12.5273
BSU28130,12.1738,12.1701,12.1352,12.302999999999999,12.3269,12.3756
BSU28140,11.7526,11.7913,11.6685,11.8429,11.8023,11.9259
BSU28150,11.6482,11.6513,11.8175,11.8669,11.7518,11.875
BSU28160,11.5511,11.485,11.5332,11.3263,11.3181,11.3501
BSU28170,12.6526,12.5271,12.6144,12.3768,12.3865,12.419
new_2879205_2879294_c,11.9244,12.1477,12.1547,12.7016,12.7251,12.8086
new_2879296_2879712_c,9.0161,8.7476,8.8075,9.8753,10.3761,10.0957
BSU28180,9.1045,9.0028,9.2224,8.2428,8.0523,8.082
new_2879714_2879844_c,8.5398,8.5262,8.5253,8.4786,8.3915,8.3723
BSU28190,12.6801,12.5314,12.5192,12.6897,12.72,12.9063
BSU28200,12.302,12.2775,12.4153,12.6238,12.5328,12.71
new_2882791_2882902_c,12.1816,12.1729,12.1905,12.1538,11.8748,12.0527
BSU28210,7.5204,7.622000000000001,7.7757,7.7989999999999995,7.9702,7.5156
BSU28220,13.9954,14.2166,14.3004,14.873,14.9225,15.05
new_2886044_2886133_c,15.1628,15.2613,15.058,16.0138,16.0993,16.2614
new_2886135_2886266_c,14.6758,14.6713,14.7152,13.9924,13.8444,14.0401
BSU28230,15.4858,15.4641,15.5039,15.1311,14.8967,15.0981
new_2887590_2887779_c,15.6898,15.9049,15.7115,15.6072,15.158,15.3659
BSU28240,12.6576,12.6868,12.6248,12.7456,12.5685,12.8166
BSU28250,14.5951,14.6407,14.5666,13.3651,13.2425,13.4307
BSU28260,15.2509,15.1715,15.1361,14.1526,13.9068,14.0661
BSU28270,15.1397,15.1444,15.0568,14.0377,13.8666,14.0564
BSU28280,15.2521,15.2544,15.204,13.6136,13.2097,13.7071
new_2892550_2894991,8.7559,8.9657,8.2924,11.2321,10.9798,10.8772
BSU28290,15.9324,16.1055,15.7077,14.9329,14.7156,14.8483
BSU28300,15.5945,15.7255,15.4791,13.8644,13.6952,13.923
BSU28310,14.811,14.6936,14.6769,13.0927,12.8056,12.9578
new_2896973_2897093_c,14.6976,14.5877,14.4863,12.7235,12.5749,12.4732
BSU_misc_RNA_45,15.2264,15.3929,15.2458,13.7762,13.6993,13.550999999999998
new_2897341_2897467_c,15.7039,15.7844,15.6906,14.4246,14.4045,13.8591
new_2897469_2897599_c,7.3637,7.2286,7.3260000000000005,7.4232,7.2958,7.3532
BSU28320,7.1702,7.0153,7.0704,7.2284,7.1362,7.1317
new_2898227_2898291,7.5973,7.8172,7.9363,8.3875,7.4845,7.72
BSU28330,8.2695,8.2344,8.2069,8.3834,8.4373,8.3454
BSU28340,8.3274,8.2773,8.4913,16.2086,16.2694,15.9315
BSU_tRNA_84,9.4839,9.5632,9.6863,9.6764,9.5043,8.8426
BSU28350,12.9712,12.9234,12.927,13.5595,13.4385,13.6303
BSU28360,12.9292,12.7676,12.8626,13.3791,13.3551,13.4727
BSU28370,12.8456,12.7718,12.8958,13.5614,13.6145,13.7099
BSU28380,8.2275,8.9019,9.0757,8.6592,8.8685,8.0878
BSU28390,12.0875,12.0958,12.1128,10.9978,10.8211,11.022
BSU28400,12.4954,12.5583,12.6597,11.5632,11.3797,11.4972
new_2904537_2904679_c,9.8251,9.8766,9.977,8.4498,8.2794,8.3932
BSU28410,10.4034,10.3082,10.1121,8.9772,8.6998,8.8524
BSU28420,11.0878,11.1106,11.0457,9.6451,9.3603,9.4996
BSU28430,13.7523,13.9146,13.9813,12.462,12.1695,12.2334
BSU28440,14.5059,14.525,14.4679,13.083,12.772,13.0816
BSU28450,14.505,14.2252,14.3306,13.0295,12.735999999999999,13.0607
new_2908738_2908833_c,14.5527,14.4464,14.3213,13.2498,12.8688,13.1734
new_2908835_2909456_c,11.2497,11.302,11.1634,8.6746,8.4797,8.468
BSU28460,12.1987,11.9499,12.0259,12.2752,11.9455,11.9678
BSU28470,13.6264,13.4831,13.5118,10.2081,9.9622,10.0469
BSU_misc_RNA_46,14.3928,14.1247,13.9992,12.5186,12.5892,12.2498
BSU28490,10.0426,10.12,9.9573,11.5645,11.6505,11.4996
BSU28500,13.5675,13.7573,13.5151,15.2834,15.0444,14.9003
new_2913380_2913589_c,8.3551,8.2462,8.1196,14.7215,14.8785,14.4368
