,flux
ALDD4x_FWD_BSU39860-MONOMER,0.0
ALDD4x_FWD_BSU39860-MONOMER_s,0.0
ALDD5_FWD_BSU19310-MONOMER,0.0
ALDD5_FWD_BSU19310-MONOMER_s,0.0
ALDD5_FWD_BSU38830-MONOMER,0.0
ALDD5_FWD_BSU38830-MONOMER_s,0.0
ALDD5_FWD_BSU39860-MONOMER,0.0
ALDD5_FWD_BSU39860-MONOMER_s,0.0
ALDD6_FWD_BSU19310-MONOMER,0.0
ALDD6_FWD_BSU19310-MONOMER_s,0.0
ALDD6_FWD_BSU38830-MONOMER,0.0
ALDD6_FWD_BSU38830-MONOMER_s,0.0
ALDD6_FWD_BSU39860-MONOMER,0.0
ALDD6_FWD_BSU39860-MONOMER_s,0.0
ALDD7_FWD_BSU19310-MONOMER,0.0
ALDD7_FWD_BSU19310-MONOMER_s,0.0
ALDD7_FWD_BSU38830-MONOMER,0.0
ALDD7_FWD_BSU38830-MONOMER_s,0.0
ALDD7_FWD_BSU39860-MONOMER,0.0
ALDD7_FWD_BSU39860-MONOMER_s,0.0
ALDD8_FWD_BSU19310-MONOMER,0.0
ALDD8_FWD_BSU19310-MONOMER_s,0.0
ALDD8_FWD_BSU38830-MONOMER,0.0
ALDD8_FWD_BSU38830-MONOMER_s,0.0
ALDD8_FWD_BSU39860-MONOMER,0.0
ALDD8_FWD_BSU39860-MONOMER_s,0.0
ALDD9_FWD_BSU19310-MONOMER,0.0
ALDD9_FWD_BSU19310-MONOMER_s,0.0
ALDD9_FWD_BSU38830-MONOMER,0.0
ALDD9_FWD_BSU38830-MONOMER_s,0.0
ALDD9_FWD_BSU39860-MONOMER,0.0
ALDD9_FWD_BSU39860-MONOMER_s,0.0
ALLTAHr_FWD_CPLX_dummy,0.0
ALLTAHr_FWD_CPLX_dummy_s,0.0
ALLTAHr_REV_CPLX_dummy,0.0
ALLTAHr_REV_CPLX_dummy_s,0.0
ALLTN_FWD_BSU32410-MONOMER,0.0
ALLTN_FWD_BSU32410-MONOMER_s,0.0
ALLTNt2r_FWD_CPLX_dummy,0.0
ALLTNt2r_FWD_PORE-CPLX_s,0.0
ALTRH_FWD_BSU12390-MONOMER,0.0
ALTRH_FWD_BSU12390-MONOMER_s,0.0
AMAA_FWD_CPLX000-6,0.0
AMAA_FWD_CPLX000-6_s,0.0
AMAOTr_FWD_BSU30230-MONOMER,0.0
AMAOTr_FWD_BSU30230-MONOMER_s,0.0
AMAOTr_REV_BSU30230-MONOMER,0.0
AMAOTr_REV_BSU30230-MONOMER_s,0.0
AMMQT7_FWD_BSU22750-MONOMER,0.0
AMMQT7_FWD_BSU22750-MONOMER_s,0.0
AMPt6_FWD_CPLX_dummy,0.0
AMPt6_FWD_PORE-CPLX_s,0.0018407523585845667
AMPt6_REV_CPLX_dummy,0.0
AMPt6_REV_PORE-CPLX_s,0.0
ANPRT_FWD_BSU22670-MONOMER,0.0013104982522160983
ANPRT_FWD_BSU22670-MONOMER_s,0.0
ANS_FWD_CPLX8J2-252,0.0013104982522160983
ANS_FWD_CPLX8J2-252_s,0.0
ANTIMt1_FWD_BSU25790-MONOMER,0.0
ANTIMt1_FWD_PORE-CPLX_s,0.0
AOXSr_FWD_BSU30220-MONOMER,0.0
AOXSr_FWD_BSU30220-MONOMER_s,0.0
APATi_FWD_BSU14180-MONOMER,0.012037198275963713
APATi_FWD_BSU14180-MONOMER_s,0.0
APNPT_FWD_BSU23760-MONOMER,0.0
APNPT_FWD_BSU23760-MONOMER_s,0.0
APNPT_REV_BSU23760-MONOMER,0.0
APNPT_REV_BSU23760-MONOMER_s,0.0
APRAUR_FWD_BSU23280-MONOMER,3.366753121119986e-09
APRAUR_FWD_BSU23280-MONOMER_s,0.0
APSR_FWD_BSU15570-MONOMER,0.004006343590677123
APSR_FWD_BSU15570-MONOMER_s,0.0
APTA1i_FWD_BSU14000-MONOMER,0.012037198275963713
APTA1i_FWD_BSU14000-MONOMER_s,0.0
ARABDI_FWD_CPLX_dummy,0.0
ARABDI_FWD_CPLX_dummy_s,0.0
ARABDI_REV_CPLX_dummy,0.0
ARABDI_REV_CPLX_dummy_s,0.0
ARABRr_FWD_BSU29050-MONOMER,0.0
ARABRr_FWD_BSU29050-MONOMER_s,0.0
ARABRr_FWD_BSU33400-MONOMER,0.0
ARABRr_FWD_BSU33400-MONOMER_s,0.0
ARABRr_REV_BSU29050-MONOMER,0.0
ARABRr_REV_BSU29050-MONOMER_s,0.0
ARABRr_REV_BSU33400-MONOMER,0.0
ARABRr_REV_BSU33400-MONOMER_s,0.0
ARAB_Dt_FWD_CPLX_dummy,0.0
ARAB_Dt_FWD_PORE-CPLX_s,0.0
ARAB_Dt_REV_CPLX_dummy,0.0
ARAB_Dt_REV_PORE-CPLX_s,0.0
ARAI_FWD_BSU28800-MONOMER,0.0
ARAI_FWD_BSU28800-MONOMER_s,0.0
ARAI_REV_BSU28800-MONOMER,0.0
ARAI_REV_BSU28800-MONOMER_s,0.0
ARBTpts_FWD_CPLX000-7,0.0
ARBTpts_FWD_PORE-CPLX_s,0.0
ARBabc_FWD_CPLX000-8,0.0
ARBabc_FWD_PORE-CPLX_s,0.0
ARBt2r_FWD_BSU33960-MONOMER,0.0
ARBt2r_FWD_PORE-CPLX_s,0.0
ARGDC_FWD_BSU14630-MONOMER_mod_pydx5p,0.0
ARGDC_FWD_BSU14630-MONOMER_mod_pydx5p_s,0.0
ARGKr_FWD_CPLX_dummy,0.0
ARGKr_FWD_CPLX_dummy_s,0.0
ARGKr_REV_CPLX_dummy,0.0
ARGKr_REV_CPLX_dummy_s,0.0
ARGN_1_FWD_BSU40320-MONOMER,0.0
ARGN_1_FWD_BSU40320-MONOMER_s,0.0
ARGSL_FWD_BSU29440-MONOMER,0.003928954905479536
ARGSL_FWD_BSU29440-MONOMER_s,0.0
ARGSS_FWD_BSU29450-MONOMER_mod_mg2,0.003928954905479536
ARGSS_FWD_BSU29450-MONOMER_mod_mg2_s,0.0
ARGabc_FWD_CPLX000-9,0.0
ARGabc_FWD_PORE-CPLX_s,0.0
ARGt2r_FWD_BSU33330-MONOMER,0.0
ARGt2r_FWD_BSU37760-MONOMER,0.0
ARGt2r_FWD_BSU40330-MONOMER,0.0
ARGt2r_FWD_PORE-CPLX_s,0.0005696249328785458
ARSENBabc_FWD_CPLX8J2-76,0.0
ARSENBabc_FWD_CPLX8J2-93,0.0
ARSENBabc_FWD_PORE-CPLX_s,0.0
ARSENBt2_FWD_BSU30070-MONOMER,0.0
ARSENBt2_FWD_PORE-CPLX_s,0.0
ARSNAt1_FWD_BSU25790-MONOMER,0.0
ARSNAt1_FWD_PORE-CPLX_s,0.0
ARSt1_FWD_BSU05340-MONOMER,0.0
ARSt1_FWD_BSU25790-MONOMER,0.0
ARSt1_FWD_BSU36030-MONOMER,0.0
ARSt1_FWD_PORE-CPLX_s,0.0
ASAD_FWD_BSU16750-MONOMER,0.0
ASAD_FWD_BSU16750-MONOMER_s,0.0
ASAD_REV_BSU16750-MONOMER,0.03359266018211094
ASAD_REV_BSU16750-MONOMER_s,0.0
ASNN_FWD_BSU23580-MONOMER,0.0
ASNN_FWD_BSU23580-MONOMER_s,0.0
ASNS1_FWD_BSU10790-MONOMER,0.0048018483111761
ASNS1_FWD_BSU10790-MONOMER_s,0.0
ASNS1_FWD_BSU30540-MONOMER_mod_mg2,0.0
ASNS1_FWD_BSU30540-MONOMER_mod_mg2_s,0.0
ASNS1_FWD_BSU39920-MONOMER,0.0
ASNS1_FWD_BSU39920-MONOMER_s,0.0
ASNt2r_FWD_CPLX_dummy,0.0
ASNt2r_FWD_PORE-CPLX_s,0.000989625084949251
ASP1DC_FWD_BSU22410-MONOMER,0.0
ASP1DC_FWD_BSU22410-MONOMER_s,0.0
ASPCT_FWD_BSU15490-MONOMER,0.029496472097981185
ASPCT_FWD_BSU15490-MONOMER_s,0.0
ASPK_FWD_BSU03790-MONOMER,0.0
ASPK_FWD_BSU03790-MONOMER_s,0.0
ASPK_FWD_BSU16760-MONOMER,0.03359266018211094
ASPK_FWD_BSU16760-MONOMER_s,0.0
ASPK_FWD_BSU28470-MONOMER,0.0
ASPK_FWD_BSU28470-MONOMER_s,0.0
ASPK_FWD_CPLX8J2-164,0.0
ASPK_FWD_CPLX8J2-164_s,0.0
ASPO1_FWD_BSU27870-MONOMER_mod_fad,0.0
ASPO1_FWD_BSU27870-MONOMER_mod_fad_s,0.0
ASPO6_FWD_BSU27870-MONOMER_mod_fad,2.2713143567313094e-09
ASPO6_FWD_BSU27870-MONOMER_mod_fad_s,0.0
ASPTA_FWD_BSU22370-MONOMER,0.0
ASPTA_FWD_BSU22370-MONOMER_s,0.0
ASPTA_REV_BSU22370-MONOMER,0.1207501832846217
ASPTA_REV_BSU22370-MONOMER_s,0.001355719481413559
ASPT_FWD_BSU23570-MONOMER_mod_cobalt2,0.0
ASPT_FWD_BSU23570-MONOMER_mod_cobalt2_s,0.0
ASPt2r_FWD_BSU10220-MONOMER,1.1867889052199365e-37
ASPt2r_FWD_PORE-CPLX_s,0.0
ATPM,9.0
ATPM_FWD_CPLX_dummy,0.0
ATPM_FWD_CPLX_dummy_s,0.0
ATPM_s,9.0
ATPPRT_FWD_BSU34920-MONOMER,0.0024997080559764386
ATPPRT_FWD_BSU34920-MONOMER_s,0.0
ATPPRT_REV_BSU34920-MONOMER,0.0
ATPPRT_REV_BSU34920-MONOMER_s,0.0
ATPS4r_FWD_CPLX000-10,24.57456767229404
ATPS4r_FWD_PORE-CPLX_s,0.0
ATPS4r_REV_CPLX000-10,0.0
ATPS4r_REV_PORE-CPLX_s,0.0
BALAt2r_FWD_BSU06310-MONOMER,0.0
BALAt2r_FWD_PORE-CPLX_s,0.0
BETALDHx_FWD_BSU31060-MONOMER,0.0
BETALDHx_FWD_BSU31060-MONOMER_s,0.0
BGLA1_FWD_BSU38560-MONOMER,0.0
BGLA1_FWD_BSU38560-MONOMER_s,0.0
BGLA1_FWD_BSU40110-MONOMER,0.0
BGLA1_FWD_BSU40110-MONOMER_s,0.0
BG_CELLB_FWD_BSU39260-MONOMER,0.0
BG_CELLB_FWD_BSU39260-MONOMER_s,0.0
BG_MADG_FWD_BSU39260-MONOMER,0.0
BG_MADG_FWD_BSU39260-MONOMER_s,0.0
BG_MBDG_FWD_BSU39260-MONOMER,0.0
BG_MBDG_FWD_BSU39260-MONOMER_s,0.0
BILEt4_FWD_BSU19350-MONOMER,0.0
BILEt4_FWD_PORE-CPLX_s,0.0
BIOMASS_BS_10_FWD_CPLX_dummy,0.0
BIOMASS_BS_10_FWD_CPLX_dummy_s,0.0
BLACT_FWD_BSU02090-MONOMER,0.0
BLACT_FWD_BSU02090-MONOMER_s,0.0
BLACT_FWD_BSU18800-MONOMER,0.0
BLACT_FWD_BSU18800-MONOMER_s,0.0
BLACT_REV_BSU02090-MONOMER,0.0
BLACT_REV_BSU02090-MONOMER_s,0.0
BLACT_REV_BSU18800-MONOMER,0.0
BLACT_REV_BSU18800-MONOMER_s,0.0
BMOCOGDPt,0.0
BMOCOGDPt_s,0.0
BSU00810-MONOMER_to_generic_Dus,0.0
BSU00810-MONOMER_to_generic_Dus_s,0.0
BSU00820-MONOMER_to_generic_LYSINEaaRS,0.0
BSU00820-MONOMER_to_generic_LYSINEaaRS_s,0.0
BSU01130-MONOMER_to_generic_Tuf,7.738951884047966e-09
BSU01130-MONOMER_to_generic_Tuf_s,1.6082054947675501e-09
BSU08030-MONOMER_to_generic_Dus,0.0
BSU08030-MONOMER_to_generic_Dus_s,0.0
BSU15140-MONOMER_to_generic_16Sm4Cm1402,4.5602681638544217e-14
BSU15140-MONOMER_to_generic_16Sm4Cm1402_s,9.472631986013975e-15
BSU28370-MONOMER_to_generic_RNase,4.114837072044475e-14
BSU28370-MONOMER_to_generic_RNase_s,7.972757381249559e-15
BSU32680-MONOMER_2fe2s_c_unloading,0.0
BSU32680-MONOMER_2fe2s_c_unloading_s,0.0
BSU32680-MONOMER_4fe4s_c_unloading,0.0
BSU32680-MONOMER_4fe4s_c_unloading_s,0.0
BSU32680-MONOMER_mod_1:2fe2s_to_generic_2fe2s_transfer_complex,0.0
BSU32680-MONOMER_mod_1:2fe2s_to_generic_2fe2s_transfer_complex_s,0.0
BSU32680-MONOMER_mod_1:4fe4s_to_generic_4fe4s_transfer_complex,1.7893177170908187e-15
BSU32680-MONOMER_mod_1:4fe4s_to_generic_4fe4s_transfer_complex_s,1.2574366958937862e-16
BSU35290-MONOMER_to_generic_RF,2.5569284539470273e-11
BSU35290-MONOMER_to_generic_RF_s,5.481609335956262e-12
BSU37010-MONOMER_to_generic_RF,0.0
BSU37010-MONOMER_to_generic_RF_s,0.0
BTDD_RR_FWD_BSU06240-MONOMER,0.0
BTDD_RR_FWD_BSU06240-MONOMER_s,0.0
BTDD_RR_REV_BSU06240-MONOMER,0.0
BTDD_RR_REV_BSU06240-MONOMER_s,0.0
BTDt6_RR_FWD_CPLX_dummy,0.0
BTDt6_RR_FWD_PORE-CPLX_s,0.0
BTDt6_RR_REV_CPLX_dummy,0.0
BTDt6_RR_REV_PORE-CPLX_s,0.0
BTS_1_FWD_BSU30200-MONOMER,0.0
BTS_1_FWD_BSU30200-MONOMER_s,0.0
BUTKr_FWD_BSU24070-MONOMER,0.0
BUTKr_FWD_BSU24070-MONOMER_s,0.0
BUTKr_REV_BSU24070-MONOMER,0.0
BUTKr_REV_BSU24070-MONOMER_s,0.0
BUTSabc_FWD_CPLX8J2-74,0.0
BUTSabc_FWD_PORE-CPLX_s,0.0
CA2abc1_FWD_BSU15650-MONOMER,0.0
CA2abc1_FWD_PORE-CPLX_s,0.0
CAT_FWD_BSU08820-MONOMER,0.006145133261349849
CAT_FWD_BSU08820-MONOMER_s,0.0
CAT_FWD_BSU38630-MONOMER,0.0
CAT_FWD_BSU38630-MONOMER_s,0.0
CAT_FWD_BSU39050-MONOMER,0.0
CAT_FWD_BSU39050-MONOMER_s,0.0
CAt4_FWD_BSU07920-MONOMER,0.0
CAt4_FWD_CPLX8J2-142,0.0
CAt4_FWD_PORE-CPLX_s,0.0
CAt4_REV_BSU07920-MONOMER,0.0
CAt4_REV_CPLX8J2-142,0.0
CAt4_REV_PORE-CPLX_s,0.0
CBL2abc_FWD_CPLX000-11,0.0
CBL2abc_FWD_PORE-CPLX_s,0.0
CBLtex_FWD_BSU33170-MONOMER,1.4172600968991252e-10
CBLtex_FWD_BSU33170-MONOMER_s,0.0
CBPS_FWD_CPLX8J2-5,0.018011975831804354
CBPS_FWD_CPLX8J2-5_s,0.0
CBPS_FWD_CPLX8J2-6_mod_zn2,0.015413451171656364
CBPS_FWD_CPLX8J2-6_mod_zn2_s,0.0
CD2abc1_FWD_BSU13850-MONOMER,0.0
CD2abc1_FWD_BSU33490-MONOMER,0.0
CD2abc1_FWD_PORE-CPLX_s,0.0
CD2t4_FWD_BSU26650-MONOMER,0.0
CD2t4_FWD_PORE-CPLX_s,0.0
CDGPT_BS_FWD_BSU16920-MONOMER_mod_mg2,0.0
CDGPT_BS_FWD_BSU16920-MONOMER_mod_mg2_s,0.0005616556064389443
CDPDSP_BS_FWD_BSU02270-MONOMER,0.0
CDPDSP_BS_FWD_BSU02270-MONOMER_s,0.0015136646772478024
CDPMEK_FWD_BSU00460-MONOMER,0.0
CDPMEK_FWD_BSU00460-MONOMER_s,0.0
CELBpts_FWD_CPLX000-12,0.0
CELBpts_FWD_CPLX000-13,0.0
CELBpts_FWD_CPLX000-14,0.0
CELBpts_FWD_PORE-CPLX_s,0.0
CHCOAL_FWD_BSU30240-MONOMER,0.0
CHCOAL_FWD_BSU30240-MONOMER_s,0.0
CHCOAL_FWD_CPLX8J2-184,0.0
CHCOAL_FWD_CPLX8J2-184_s,0.0
CHLabc_FWD_CPLX8J2-65,0.0
CHLabc_FWD_CPLX8J2-93,0.0
CHLabc_FWD_PORE-CPLX_s,0.0
CHOLD2_FWD_BSU31050-MONOMER,0.0
CHOLD2_FWD_BSU31050-MONOMER_s,0.0
CHOLSabc_1_FWD_CPLX8J2-93,0.0
CHOLSabc_1_FWD_PORE-CPLX_s,0.0
CHORM_FWD_BSU22690-MONOMER,0.008311879637050474
CHORM_FWD_BSU22690-MONOMER_s,0.0007093732888843219
CHORM_FWD_BSU29750-MONOMER,0.0
CHORM_FWD_BSU29750-MONOMER_s,0.0
CHORS_FWD_BSU22710-MONOMER,0.010338335909443618
CHORS_FWD_BSU22710-MONOMER_s,0.0
CHORt2_FWD_CPLX_dummy,0.0
CHORt2_FWD_PORE-CPLX_s,0.0007093732888843219
CHORt2_REV_CPLX_dummy,0.0
CHORt2_REV_PORE-CPLX_s,0.0
CITRt2r_FWD_CPLX_dummy,0.0
CITRt2r_FWD_PORE-CPLX_s,0.0
CITt10_FWD_BSU07610-MONOMER,0.0
CITt10_FWD_PORE-CPLX_s,2.11449784956788e-05
CITt11_FWD_BSU07610-MONOMER,3.597074008136874e-07
CITt11_FWD_PORE-CPLX_s,2.0000095201942652e-07
CITt12_FWD_BSU07610-MONOMER,0.0
CITt12_FWD_PORE-CPLX_s,0.0
CITt13_FWD_BSU07610-MONOMER,0.0
CITt13_FWD_PORE-CPLX_s,0.0
CITt14_FWD_BSU07610-MONOMER,0.0
CITt14_FWD_BSU39060-MONOMER,0.0
CITt14_FWD_PORE-CPLX_s,0.0
CITt15_FWD_BSU07610-MONOMER,2.8633430106990376e-07
CITt15_FWD_PORE-CPLX_s,1.92586718172794e-09
CITt2r_FWD_BSU26860-MONOMER,0.0
CITt2r_FWD_BSU38770-MONOMER,0.0
CITt2r_FWD_PORE-CPLX_s,0.07335307512829169
CITt2r_REV_BSU26860-MONOMER,0.0
CITt2r_REV_BSU38770-MONOMER,6.460417018835912e-07
CITt2r_REV_PORE-CPLX_s,0.0
CLPNS2_BS_FWD_BSU36590-MONOMER,0.0
CLPNS2_BS_FWD_BSU36590-MONOMER_s,0.0
CLPNS2_BS_FWD_BSU37190-MONOMER,0.0
CLPNS2_BS_FWD_BSU37190-MONOMER_s,1.3193201698967548e-05
CLPNS2_BS_FWD_BSU37240-MONOMER,0.0
CLPNS2_BS_FWD_BSU37240-MONOMER_s,0.0
CLt,0.0
CLt_s,0.0
CMPDAi_FWD_BSU25580-MONOMER,0.0
CMPDAi_FWD_BSU25580-MONOMER_s,0.0
CMPt6_FWD_CPLX_dummy,0.0
CMPt6_FWD_PORE-CPLX_s,0.0018776341797904774
CMPt6_REV_CPLX_dummy,0.0
CMPt6_REV_PORE-CPLX_s,0.0
CO2t_FWD_PORE-CPLX_s,0.0
CO2t_FWD_SPONT,0.0
CO2t_REV_PORE-CPLX_s,3.5704911455546076
CO2t_REV_SPONT,8.368346710335752
COBALTt5_FWD_PORE-CPLX_s,0.0
COBALTt5_FWD_SPONT,2.25891697561707e-09
CPPPGO_FWD_BSU09840-MONOMER,0.0
CPPPGO_FWD_BSU09840-MONOMER_s,0.0
CPPPGO_FWD_BSU25500-MONOMER,0.0
CPPPGO_FWD_BSU25500-MONOMER_s,0.0
CRNabc_FWD_CPLX8J2-93,0.0
CRNabc_FWD_PORE-CPLX_s,0.0
CRO4t3_FWD_BSU36120-MONOMER,0.0
CRO4t3_FWD_BSU36130-MONOMER,0.0
CRO4t3_FWD_PORE-CPLX_s,0.0
CSNt2_FWD_BSU38710-MONOMER,0.0
CSNt2_FWD_PORE-CPLX_s,0.0
CS_FWD_BSU09440-MONOMER,0.0
CS_FWD_BSU09440-MONOMER_s,0.0
CS_FWD_BSU29140-MONOMER,1.4562290462467409
CS_FWD_BSU29140-MONOMER_s,0.0
CTBTabc_FWD_CPLX8J2-93,0.0
CTBTabc_FWD_PORE-CPLX_s,0.0
CTPS1_FWD_BSU37150-MONOMER_mod_mg2,0.0
CTPS1_FWD_BSU37150-MONOMER_mod_mg2_s,0.0
CTPS2_FWD_BSU37150-MONOMER_mod_mg2,0.014029709973530721
CTPS2_FWD_BSU37150-MONOMER_mod_mg2_s,0.0
CU2abc1_FWD_BSU33500-MONOMER,0.0
CU2abc1_FWD_PORE-CPLX_s,0.0
CYOO3_FWD_CPLX8J2-22,14.78797833235985
CYOO3_FWD_PORE-CPLX_s,0.0
CYOR3m_FWD_CPLX8J2-42,14.78797833235985
CYOR3m_FWD_PORE-CPLX_s,0.0
CYSGLYt2ir_FWD_CPLX_dummy,0.0
CYSGLYt2ir_FWD_PORE-CPLX_s,0.0
CYSS_2_FWD_BSU00730-MONOMER_mod_2:pydx5p,0.0
CYSS_2_FWD_BSU00730-MONOMER_mod_2:pydx5p_s,0.0
CYSTGL_FWD_BSU27250-MONOMER_mod_pydx5p,0.0006185528151322853
CYSTGL_FWD_BSU27250-MONOMER_mod_pydx5p_s,4.94167888426199e-07
CYSTL_FWD_BSU11880-MONOMER,0.0
CYSTL_FWD_BSU11880-MONOMER_s,0.0
CYSTS_FWD_BSU27260-MONOMER,0.0006185528151322853
CYSTS_FWD_BSU27260-MONOMER_s,4.94167888426199e-07
CYSTabc_FWD_CPLX_dummy,0.0
CYSTabc_FWD_PORE-CPLX_s,0.0
CYSabc_FWD_CPLX_dummy,0.0
CYSabc_FWD_PORE-CPLX_s,9.39523818601926e-05
CYTB_B2_FWD_CPLX8J2-102,0.0
CYTB_B2_FWD_PORE-CPLX_s,0.0
CYTB_B3_FWD_CPLX8J2-43,0.0
CYTB_B3_FWD_PORE-CPLX_s,0.0
CYTDK1_FWD_BSU27330-MONOMER_mod_mg2,0.0
CYTDK1_FWD_BSU27330-MONOMER_mod_mg2_s,0.0
CYTDK2_FWD_BSU27330-MONOMER_mod_mg2,0.0
CYTDK2_FWD_BSU27330-MONOMER_mod_mg2_s,0.0
CYTD_FWD_BSU25300-MONOMER_mod_zn2,0.0
CYTD_FWD_BSU25300-MONOMER_mod_zn2_s,0.0
CYTDt2_FWD_BSU32180-MONOMER,0.0
CYTDt2_FWD_BSU39020-MONOMER,0.0
CYTDt2_FWD_BSU39410-MONOMER,0.0
CYTDt2_FWD_PORE-CPLX_s,2.147168463361683
CYTK1_FWD_BSU22890-MONOMER_mod_mg2,0.008167202969901791
CYTK1_FWD_BSU22890-MONOMER_mod_mg2_s,0.015465994094201579
CYTK1_REV_BSU22890-MONOMER_mod_mg2,0.0
CYTK1_REV_BSU22890-MONOMER_mod_mg2_s,0.0
CYTK2_FWD_BSU22890-MONOMER_mod_mg2,0.0
CYTK2_FWD_BSU22890-MONOMER_mod_mg2_s,0.0
CYTK2_REV_BSU22890-MONOMER_mod_mg2,0.0
CYTK2_REV_BSU22890-MONOMER_mod_mg2_s,0.0
CYTOM_FWD_BSU20250-MONOMER,0.0
CYTOM_FWD_BSU20250-MONOMER_s,0.0
Cut1_FWD_BSU03950-MONOMER,0.0
Cut1_FWD_BSU33500-MONOMER,0.0
Cut1_FWD_PORE-CPLX_s,0.0
D4DGCD_FWD_BSU02460-MONOMER,0.0
D4DGCD_FWD_BSU02460-MONOMER_s,0.0
DAAOP_FWD_BSU12920-MONOMER,0.0
DAAOP_FWD_BSU12920-MONOMER_s,0.0
DADK_FWD_BSU01370-MONOMER_mod_mg2,0.0
DADK_FWD_BSU01370-MONOMER_mod_mg2_s,0.0
DADK_REV_BSU01370-MONOMER_mod_mg2,0.0
DADK_REV_BSU01370-MONOMER_mod_mg2_s,0.0
DADNK_FWD_BSU00140-MONOMER,0.0
DADNK_FWD_BSU00140-MONOMER_s,0.0
DADNt2_FWD_BSU38710-MONOMER,0.0
DADNt2_FWD_PORE-CPLX_s,0.0
DAGK_BS_FWD_BSU25310-MONOMER,0.0
DAGK_BS_FWD_BSU25310-MONOMER_s,0.0
DALAOX_FWD_BSU11670-MONOMER,0.0
DALAOX_FWD_BSU11670-MONOMER_s,0.0
DALAOX_FWD_CPLX-8352,0.0
DALAOX_FWD_CPLX-8352_s,0.0
DALAt2r_FWD_BSU02420-MONOMER,0.0
DALAt2r_FWD_BSU18120-MONOMER,0.0
DALAt2r_FWD_BSU27810-MONOMER,0.0
DALAt2r_FWD_PORE-CPLX_s,0.0
DAPDC_FWD_BSU23380-MONOMER,0.010210392864434172
DAPDC_FWD_BSU23380-MONOMER_s,0.0
DAPE_FWD_BSU32170-MONOMER,0.012037198275963713
DAPE_FWD_BSU32170-MONOMER_s,0.0
DB4PS_FWD_BSU23260-MONOMER,6.733506242239972e-09
DB4PS_FWD_BSU23260-MONOMER_s,0.0
DBTS_FWD_BSU30210-MONOMER_mod_mg2,0.0
DBTS_FWD_BSU30210-MONOMER_mod_mg2_s,0.0
DCMPDA_FWD_BSU25580-MONOMER,0.0
DCMPDA_FWD_BSU25580-MONOMER_s,0.0
DCYTD_FWD_BSU25300-MONOMER_mod_zn2,0.0
DCYTD_FWD_BSU25300-MONOMER_mod_zn2_s,0.0
DCYTt2_FWD_BSU32180-MONOMER,0.0
DCYTt2_FWD_BSU39020-MONOMER,0.0
DCYTt2_FWD_BSU39410-MONOMER,0.0
DCYTt2_FWD_PORE-CPLX_s,0.0
DDGLCNt2r_FWD_BSU22090-MONOMER,0.0
DDGLCNt2r_FWD_PORE-CPLX_s,0.0
DDGLCNt2r_REV_BSU22090-MONOMER,0.0
DDGLCNt2r_REV_PORE-CPLX_s,0.0
DDGLK_FWD_BSU22110-MONOMER,0.0
DDGLK_FWD_BSU22110-MONOMER_s,0.0
DDPA_FWD_BSU29750-MONOMER,0.010338335909443618
DDPA_FWD_BSU29750-MONOMER_s,0.0
DEXTRINt2_FWD_CPLX_dummy,0.0
DEXTRINt2_FWD_PORE-CPLX_s,0.0
DGK1_FWD_BSU15680-MONOMER_mod_mg2,0.0
DGK1_FWD_BSU15680-MONOMER_mod_mg2_s,0.0
DGK1_REV_BSU15680-MONOMER_mod_mg2,0.0
DGK1_REV_BSU15680-MONOMER_mod_mg2_s,0.0
DGNSK_FWD_BSU00150-MONOMER,0.0
DGNSK_FWD_BSU00150-MONOMER_s,0.0
DHAD1_FWD_BSU21870-MONOMER_mod_4fe4s,0.020460918135242093
DHAD1_FWD_BSU21870-MONOMER_mod_4fe4s_s,0.0022130879931410463
DHAD2_FWD_BSU21870-MONOMER_mod_4fe4s,0.006875634447894498
DHAD2_FWD_BSU21870-MONOMER_mod_4fe4s_s,0.0029320523920466877
DHAD3_FWD_BSU21870-MONOMER_mod_4fe4s,0.0
DHAD3_FWD_BSU21870-MONOMER_mod_4fe4s_s,0.0011972530864879614
DHAt_FWD_PORE-CPLX_s,0.0
DHAt_FWD_SPONT,0.0
DHAt_REV_PORE-CPLX_s,0.0
DHAt_REV_SPONT,0.0
DHBD_FWD_BSU32000-MONOMER,0.0
DHBD_FWD_BSU32000-MONOMER_s,0.0
DHBD_REV_BSU32000-MONOMER,0.0
DHBD_REV_BSU32000-MONOMER_s,0.0
DHBS_FWD_BSU31980-MONOMER,0.0
DHBS_FWD_BSU31980-MONOMER_s,0.0
DHBS_FWD_CPLX-7604,0.0
DHBS_FWD_CPLX-7604_s,0.0
DHDPRy_FWD_BSU22490-MONOMER,0.012037198275963713
DHDPRy_FWD_BSU22490-MONOMER_s,0.0
DHDPS_FWD_BSU16770-MONOMER,0.012037198275963713
DHDPS_FWD_BSU16770-MONOMER_s,0.0
DHFR_FWD_BSU21810-MONOMER,0.0008503262017345324
DHFR_FWD_BSU21810-MONOMER_s,6.584731292724608e-06
DHFS_FWD_BSU28080-MONOMER,6.584731292724608e-06
DHFS_FWD_BSU28080-MONOMER_s,0.0
DHNAOT7_FWD_BSU38490-MONOMER_mod_mg2,0.0
DHNAOT7_FWD_BSU38490-MONOMER_mod_mg2_s,0.0
DHNPA_1_FWD_BSU00780-MONOMER,6.584731292724608e-06
DHNPA_1_FWD_BSU00780-MONOMER_s,0.0
DHORDi_FWD_CPLX8J2-105,0.029496472097981185
